,id,name,popularity,artist,lyrics,embedding
0,0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",92,Chappell Roan,"[Verse 1]
It's fine, it's cool
You can say that we are nothing, but you know the truth
And guess I'm the fool
With her arms out like an angel through the car sunroof

[Pre-Chorus]
I don't wanna call it off
But you don't wanna call it love
You only wanna be the one that I call ""baby""

[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling

[Verse 2]
I'm cliché, who cares?
It's a sexually explicit kind of love affair
And I cry, it's not fair
I just need a little lovin', I just need a little air
[Pre-Chorus]
Think I'm gonna call it off
Even if you call it love
I just wanna love someone who calls me ""baby""

[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling

[Bridge]
Ah, ah-yeah, oh
When you wake up next to him in the middle of the night
With your head in your hands, you're nothing more than his wife
And when you think about me all of those years ago
You're standing face to face with ""I told you so""
You know I hate to say it, I told you so
You know I hate to say, but I told you so
[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling (Well, I told you so)
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
[Outro]
You'd have to stop the world just to stop the feeling
You'd have to stop the world just to stop the feeling
You'd have to stop the world just to stop the feeling
[Verse 1]
It's fine, it's cool
You can say that we are nothing, but you know the truth
And guess I'm the fool
With her arms out like an angel through the car sunroof

[Pre-Chorus]
I don't wanna call it off
But you don't wanna call it love
You only wanna be the one that I call ""baby""

[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling

[Verse 2]
I'm cliché, who cares?
It's a sexually explicit kind of love affair
And I cry, it's not fair
I just need a little lovin', I just need a little air

[Pre-Chorus]
Think I'm gonna call it off
Even if you call it love
I just wanna love someone who calls me ""baby""

[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling

[Bridge]
Ah, ah-yeah, oh
When you wake up next to him in the middle of the night
With your head in your hands, you're nothing more than his wife
And when you think about me all of those years ago
You're standing face to face with ""I told you so""
You know I hate to say it, I told you so
You know I hate to say, but I told you so

[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling (Well, I told you so)
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
[Outro]
You'd have to stop the world just to stop the feeling
You'd have to stop the world just to stop the feeling
You'd have to stop the world just to stop the feeling","[-6.57925056e-03  7.37103494e-03  2.48466711e-03 -1.12906834e-02
  1.05100973e-02 -7.97547214e-03  5.21051115e-04  6.01146743e-03
  7.05626979e-03 -9.20932833e-03 -3.47804220e-04  8.65435600e-03
 -2.27308206e-04 -9.12065618e-03  6.69443980e-03  6.83898991e-03
 -9.98054538e-03 -5.04392991e-03  6.50432054e-03 -4.38255165e-03
 -1.10157169e-02  2.52364692e-03  6.25095156e-04  1.23852706e-02
 -1.78158283e-03 -2.91095144e-04  8.34290218e-03  1.02749215e-02
  1.66152604e-03 -6.99412951e-04  2.23084167e-03 -4.51388676e-03
  8.13832134e-03  4.88516118e-04 -3.99549305e-03  3.70810879e-03
  6.83299825e-03 -4.23293374e-03 -1.17550828e-02 -1.46013591e-03
  6.97716651e-03  1.17254909e-02  4.18251730e-04 -7.47503422e-04
  9.47174057e-03 -2.77771428e-03 -6.58888230e-03  3.58260091e-04
 -5.50497643e-05  1.18452881e-03  4.98500606e-03  4.75420570e-03
  9.10448143e-04  3.06705013e-03 -5.88902459e-03 -2.01779674e-03
  3.89599404e-03  2.26774672e-03  7.02843722e-03 -4.19094693e-03
 -1.26664503e-03  2.79186643e-03 -8.09028186e-03 -5.21723926e-03
  4.59925970e-03 -9.87414503e-04 -2.32873624e-03 -1.24244867e-02
  2.63106381e-03  5.23056556e-03  4.56580613e-03 -7.17087137e-03
  2.21223687e-03 -1.07932923e-04 -5.29756770e-03  2.93341256e-03
 -8.59344262e-04  3.92155536e-02 -6.90315431e-03 -1.62355055e-03
  1.14805745e-02 -5.32075437e-03  2.09554024e-02  7.70861562e-03
  2.26301746e-03  1.57022208e-03  9.79310926e-03  1.04201259e-03
  8.49157572e-03 -3.08923400e-03  1.43718661e-03  5.29168919e-03
 -6.73424872e-03  1.65692251e-03  7.89657515e-03  2.31778808e-03
 -6.87853666e-04 -3.97639489e-03  2.05154647e-03 -4.80285659e-03
 -2.79460824e-03 -5.45468740e-03  1.42558655e-02  1.04785915e-02
 -4.97369142e-03  2.93938862e-03  2.29248963e-03  6.76553417e-03
  7.23682018e-03 -4.74545918e-03  5.44069102e-03  3.31418263e-03
 -1.76506315e-03  3.11538111e-03  8.27444950e-04 -2.75012455e-03
  1.67299149e-04  2.14858889e-03  1.84137293e-03  1.17778489e-02
  7.85362965e-04  5.51149063e-03  8.26636888e-03 -5.32108452e-03
 -2.31310260e-03  1.37944683e-03  8.15509702e-04 -6.47065789e-03
 -1.99167966e-03  7.47550419e-03 -4.74964734e-04 -1.22404573e-02
 -1.12645281e-03 -1.16432224e-04 -2.21499009e-03  1.36565894e-03
  2.93035107e-03 -4.37196018e-03  3.26808216e-03  1.96767948e-03
 -5.02889138e-03  7.29750097e-03  6.86765322e-03 -1.40031625e-03
  7.43708154e-03  3.54126771e-03 -2.55432492e-03 -4.99575865e-03
 -1.82876631e-03 -5.27320255e-04  4.63935221e-03 -5.11372276e-03
 -6.39529852e-03  4.47364338e-03  2.94300495e-03  4.22537774e-02
  1.72563421e-03  8.85777734e-03 -5.97927161e-03  7.93719944e-03
  1.33229354e-02 -1.12991373e-03  5.87353343e-03 -3.02434969e-03
 -2.63850065e-03  2.58636032e-03 -9.18365363e-03 -7.25406426e-05
  3.27564019e-04  1.43086165e-03  5.95180783e-03  3.34899803e-03
  5.83960908e-03 -3.65874032e-03 -4.14586673e-03 -9.82220657e-03
 -1.19409338e-03 -2.90467497e-03 -6.58799987e-03 -2.58311862e-03
  2.13598739e-03  6.12661382e-03 -4.70386958e-03  1.98520301e-03
 -2.50711618e-03  4.19170177e-03  1.99824478e-03  1.54495973e-03
 -4.86554898e-04 -5.24962263e-04 -2.86783231e-03  7.06799189e-03
 -3.63720872e-04 -1.71059521e-03  3.25892260e-03  8.66375864e-03
  5.77630999e-05 -5.13853971e-03  4.64765355e-03 -2.90452293e-03
 -6.27303525e-05 -2.74027372e-03  1.19186146e-02 -9.05901846e-03
  1.11666275e-02 -1.86568790e-03  6.08234294e-03 -1.14729069e-03
 -3.92692076e-04 -4.71004378e-03 -4.18573897e-03  1.03230691e-02
 -4.45895741e-04  5.07678371e-03 -7.47860875e-04  1.63490546e-03
  1.04653602e-03  9.36019514e-03  1.81644270e-03 -3.32588376e-03
  6.34862063e-03  4.16432461e-03 -4.33384022e-03 -4.95481258e-03
 -3.92419240e-03  1.00806903e-03  5.11139398e-03 -1.23353454e-03
 -4.81682728e-05  3.75952059e-03 -4.91374522e-04  3.92275455e-04
  5.01067843e-04  4.00245190e-03  9.94805712e-03 -6.89209905e-03
 -8.09809566e-03 -5.29368361e-03 -2.34876084e-03  1.61062693e-03
 -1.45574780e-02  2.33726669e-03  5.88986324e-04  1.97415031e-03
  5.55839331e-04  5.55958971e-03  5.00091119e-03  5.36359241e-03
  1.67750823e-03  1.02855563e-02 -1.93980057e-03 -4.68324916e-03
 -2.23405263e-03 -3.03440308e-03  7.42338179e-03  2.02661264e-03
 -6.92926859e-03 -1.46552036e-03  5.72419318e-04 -6.26848824e-03
 -2.55685998e-03 -5.47087332e-03 -2.01448868e-03 -4.27200552e-03
 -5.87060535e-03 -1.05216214e-02 -6.28428673e-03 -9.66804684e-04
  7.70405214e-03 -9.68867796e-04 -4.61296923e-03 -9.13381856e-03
 -3.85691621e-03 -1.10960775e-03  3.67001328e-03  3.02411523e-03
 -5.03129978e-03  1.65118300e-03 -7.94631708e-03  4.67503630e-03
 -3.24657856e-04 -3.60893994e-03 -5.34400996e-03 -2.01715110e-03
 -5.36753330e-03  1.50857435e-03 -9.33201239e-03 -4.41820454e-03
  4.99198213e-03  6.19112793e-03  7.59184361e-03  5.49713662e-03
 -4.99365106e-03  2.22865678e-03 -1.39958248e-03  6.31902553e-03
  5.39978780e-03 -2.32254178e-03  1.11274491e-03 -4.96727321e-03
  6.21547271e-03 -1.00599611e-02 -2.10407120e-03 -2.97123194e-03
  8.51667207e-03  1.90989731e-03  9.13083786e-04 -2.72183047e-06
 -2.57473043e-03  4.78501851e-03 -6.39805011e-03 -1.43813464e-04
 -5.82850445e-03  1.45222191e-02 -1.65775680e-04 -1.41336967e-03
  9.38616134e-03 -1.46310693e-02  7.07665598e-03 -1.78843632e-03
  1.43612816e-03  5.69838099e-03  7.01142615e-03 -2.36223033e-03
  1.88592437e-03  5.41724684e-03 -3.93120712e-03 -4.60168347e-03
  3.85151035e-03  3.75222415e-02 -4.12226878e-02  1.34275863e-02
  1.04689309e-02  6.87164906e-03  8.97650793e-03 -1.68705743e-03
  4.78234421e-03  1.16068672e-03  6.25226973e-03  3.07764113e-03
 -4.82297316e-03  2.09643925e-03 -7.01416284e-03  6.52206689e-03
  3.81644117e-03 -3.68495169e-03 -1.74466113e-03 -6.71993196e-03
  2.53253570e-03  2.44734110e-03 -6.15138607e-03 -1.52840244e-03
 -6.65143086e-03 -8.06480274e-03  3.29365768e-03  8.90245475e-03
 -1.86494854e-03 -2.95238732e-03  2.49916455e-03 -6.58617448e-03
  1.24496350e-03  1.36999495e-03  7.61239743e-03 -1.27144912e-02
  7.29344040e-03 -1.00460723e-02 -1.65894311e-02  1.02105010e-02
 -2.90403864e-03  2.62982139e-05  1.27504608e-02 -3.33839766e-04
  6.53511088e-04 -4.04415681e-04 -2.43261573e-03  1.84707833e-03
 -2.77726213e-03  5.16175013e-03  3.85472109e-03  1.20976735e-02
  2.65204255e-03 -2.50835135e-03 -8.39694124e-03  4.28124657e-03
  4.83445078e-03  1.47645909e-03  6.14863401e-03  6.94256090e-03
  6.62140874e-03  1.63719815e-03 -5.28713223e-04 -1.09813483e-02
 -7.86210224e-03 -7.41988607e-03  8.41387268e-03  1.28427218e-03
 -6.18138816e-03 -4.25770460e-03  7.26653263e-04 -6.92984974e-03
  4.36450681e-03  6.80424226e-03 -4.66239173e-03  1.03650545e-03
 -2.99245329e-03  5.28196199e-03 -4.51245438e-03 -3.12323263e-03
 -2.11346475e-03 -5.01032500e-03  6.01021620e-03  4.44523385e-03
  4.42603556e-03 -4.03362606e-03  4.63039940e-03 -1.96776725e-03
  8.38266220e-03 -1.09403236e-02 -2.65949545e-03  2.08540773e-03
 -1.17841046e-02  4.22770623e-03 -3.88847827e-03 -4.69886418e-03
  3.43840104e-03  2.58929515e-03 -2.24033050e-04 -2.83487746e-03
 -9.23082791e-03 -9.20390710e-03 -1.84314523e-03  8.52649659e-03
 -2.97532021e-03 -9.48621484e-04 -6.54119672e-03  1.02865498e-03
  8.60461209e-04  1.14134548e-03  1.11540616e-03 -1.16258413e-02
 -9.75109544e-03 -5.83880069e-03  6.32188376e-03  1.24987145e-03
 -7.42977066e-03  5.68988035e-03  1.44801643e-02 -1.06448459e-03
 -4.41128667e-03 -1.03402755e-03 -5.09224948e-04 -3.36063420e-03
 -1.29183857e-02 -5.28347455e-02  1.04249492e-02  2.07837368e-03
  1.69809558e-03 -1.02915888e-04 -4.19187546e-03  1.42474088e-03
  5.86271612e-03 -7.02816033e-05  7.75283249e-03 -4.32478217e-03
  8.69303569e-03 -1.33420850e-04 -9.40069743e-03  1.56208209e-03
 -1.11250822e-02  2.92213983e-03  8.67548690e-04 -6.83447393e-03
 -1.88843417e-03 -1.24990670e-02  1.31595402e-03 -3.02381045e-03
  2.35535670e-03  3.55339586e-03 -2.30708253e-03 -5.57767320e-03
 -4.34835767e-03  1.39474776e-03  5.61425788e-03  2.00366165e-04
 -4.57710447e-03 -2.49344925e-03  3.54978692e-04  1.76482555e-03
  1.21172955e-02  3.21452739e-03  3.12345655e-04 -5.29429642e-03
  8.97045154e-03 -2.36994820e-03  1.48336831e-02 -2.36895727e-03
  1.05283046e-02  1.84058608e-03  7.08767818e-03 -8.51063582e-04
 -4.44568507e-03 -7.24874483e-03  5.75091969e-03  4.08474496e-03
 -3.07818200e-03  3.39391106e-03 -7.02062249e-03 -2.86923721e-03
  1.77974452e-03 -4.80369153e-03 -6.43493840e-04 -2.20779236e-03
  1.70287509e-02  1.28712796e-03 -4.40076634e-04  3.23721021e-03
  1.80448138e-03  2.86953727e-04 -1.08943628e-02  5.39204339e-03
 -5.84167428e-03 -3.77591059e-04  6.11191615e-04 -3.86199704e-03
 -3.67619353e-03 -3.66841629e-03  6.76188758e-03 -2.50592059e-03
  8.64382926e-03  5.19149750e-03 -1.81103067e-03 -2.31492030e-03
  9.39268712e-03  1.95007131e-03 -1.40449696e-03  5.53952297e-03
  4.95404471e-03  3.02390056e-03 -6.89350301e-03 -4.90617240e-03
 -1.93843700e-03 -4.02173231e-04  1.05237020e-02 -1.21150457e-03
  7.86232296e-03  7.55342844e-05 -3.23175546e-03 -8.35735700e-04
 -3.37377598e-04 -4.70339088e-03 -6.50865375e-04 -5.81125878e-02
 -2.96529662e-03  7.32627930e-03 -1.26905600e-03 -1.89412769e-03
  9.36303940e-03  8.22859351e-03 -4.08361480e-03  2.08852300e-03
 -5.97180193e-03  2.63205403e-03  1.67399121e-03  1.30010070e-03
 -6.13289303e-04 -2.21915136e-04  4.66171233e-03  7.49522413e-04
 -2.28109350e-03  3.77724110e-03 -1.66470893e-02 -1.58719323e-03
 -7.41923600e-03  1.52653866e-02  5.79162640e-03 -1.57640968e-03
  8.22538789e-03  6.65026344e-03 -1.53618120e-03  5.73526323e-03
  4.84743342e-03  2.85799173e-03  1.06963364e-03 -1.95164559e-03
  4.55036527e-03  1.02364295e-03  3.90867842e-03  1.69462373e-03
  9.81383801e-01  1.04939833e-03  4.47031995e-03  7.88356760e-04
  5.88475075e-03 -7.74052087e-03  1.33441630e-04 -1.00400364e-02
  3.04261618e-03  6.47081947e-03  3.30052244e-05 -8.10732227e-03
  1.35660684e-03 -1.77341659e-04  1.52599625e-03 -5.11141587e-03
 -9.66844242e-03 -6.11624261e-03  7.83424918e-03 -3.21050617e-03
  1.13928725e-03  9.15243290e-04  5.73835010e-03  1.07415079e-03
 -1.79240108e-03  4.77642938e-03  2.56559323e-03 -2.44741887e-03
  1.87881745e-03 -1.33895155e-04  3.64422170e-03 -7.15403771e-03
  2.70239194e-03 -1.51894824e-03  3.30658327e-03  2.06399593e-03
 -4.50866576e-03  5.90693299e-03  6.22793008e-03  7.21426588e-03
  2.70496495e-03  4.77334391e-03  5.41219395e-03  8.11750360e-04
  1.59733044e-03  5.71326725e-03  2.56078108e-03  1.00702411e-02
  3.59458034e-03 -2.74812197e-03  3.40164872e-03 -2.51983991e-03
  6.10680413e-03  2.51312833e-03 -2.16140295e-03  6.37146644e-03
 -2.47915951e-03 -5.40447515e-03  6.51530130e-03  9.68383905e-03
 -7.32883764e-03  7.83976447e-03  2.96884286e-03  7.62360077e-03
 -2.47380021e-03  6.56580273e-03  8.99489224e-03  8.29663500e-03
 -5.45654679e-03  5.03705489e-03 -2.40170211e-03 -7.71279540e-03
 -9.76994354e-03 -5.44660352e-03  8.88742041e-03 -2.59763305e-03
 -3.13935895e-03 -8.37722793e-04  6.89691445e-03 -1.33818602e-02
  1.76052598e-03  4.29409149e-04 -9.39561960e-06 -5.00914268e-03
  4.02828213e-03  3.84318712e-03  6.26423070e-03  1.04791606e-02
 -6.97108917e-04 -3.33671761e-03 -7.92545918e-03  9.31139663e-03
  1.77464902e-03 -2.60704802e-03  2.45502125e-03 -4.28957911e-03
 -1.00552791e-03 -1.56455915e-02  8.09287932e-03  5.79796499e-03
 -6.71092141e-03  6.99608820e-03  4.83488373e-04  6.74518896e-03
  2.94273742e-03 -2.00822949e-03 -2.89194938e-03  5.89772966e-03
  2.44275713e-03  2.17151642e-03 -4.97118570e-03  5.21000102e-03
  1.82320931e-04 -6.68596942e-03  5.58959926e-03 -4.32096422e-03
  1.27734488e-03  1.37079915e-03  2.17486545e-03  3.11153498e-03
 -1.03697833e-02  5.92690054e-03 -1.81796425e-03 -4.46203072e-03
 -3.87737458e-03 -1.12435874e-02  2.01054296e-04 -9.09656344e-04
 -1.00708613e-03  1.94544566e-03  4.02670761e-04  4.35643317e-03
  1.31697552e-02  5.72466943e-03  4.75490745e-03 -6.78690244e-03
 -3.33865639e-03 -1.66392165e-05  3.51931551e-03  2.06835405e-03
  3.19096679e-03  7.99705973e-04 -5.16915089e-03 -1.61604583e-02
  1.25005259e-03  7.88011868e-03  9.49811656e-03  8.64050258e-03
 -1.23332127e-03 -3.02356086e-03 -4.96677472e-04  5.46885049e-03
  5.83335757e-03 -1.68462959e-03 -5.91163989e-03  6.35886518e-03
 -9.79667646e-04  5.10012172e-03 -7.87166320e-03 -2.70065712e-03
  1.00352592e-03 -1.13498839e-02  3.44294030e-03 -3.32112715e-04
 -4.68740938e-03 -4.15894247e-05  3.37193627e-03  1.87507947e-03
  3.46312928e-03  8.22502479e-05  9.87782981e-03 -2.94152461e-03
 -5.12970239e-03 -1.10976619e-03  7.51241809e-03  7.18758721e-03
  3.52904969e-03 -7.51898042e-04 -2.19553313e-03 -4.60434612e-03]"
